ID,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,num_accts_ever_120_pd,pct_tl_nvr_dlq,application_type,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,grade,term_months,emp_length_num,credit_age,grade_numeric,fico_score
86876,10000.0,10000.0,36 months,10.08,323.05,3 years,RENT,98000.0,Source Verified,Current,credit_card,MD,10.71,0.0,685.0,689.0,0.0,10.0,0.0,14867.0,35.0,17.0,0.0,0.0,4.0,76.5,Individual,9,2018,2,2003,B,36,3,15,2,687.0
5536,6000.0,6000.0,36 months,11.49,197.83,1 year,RENT,50000.0,Verified,Current,debt_consolidation,NY,10.54,0.0,690.0,694.0,1.0,9.0,0.0,1609.0,28.2,10.0,0.0,0.0,0.0,100.0,Individual,7,2016,3,2013,B,36,1,3,2,692.0
844,9000.0,9000.0,36 months,11.8,298.07,10+ years,RENT,71000.0,Verified,Current,debt_consolidation,NY,25.68,0.0,675.0,679.0,0.0,19.0,0.0,26410.0,71.6,25.0,0.0,0.0,0.0,100.0,Joint App,10,2018,7,2006,B,36,10,12,2,677.0
85689,21000.0,21000.0,36 months,6.03,639.15,< 1 year,MORTGAGE,90000.0,Source Verified,Fully Paid,debt_consolidation,NJ,16.41,0.0,775.0,779.0,0.0,20.0,0.0,20278.0,26.0,51.0,1.0,0.0,0.0,100.0,Individual,8,2013,6,1999,A,36,0,14,1,777.0
54446,5500.0,5500.0,36 months,7.35,170.71,4 years,RENT,55000.0,Not Verified,Current,debt_consolidation,NC,25.33,0.0,760.0,764.0,0.0,7.0,0.0,5779.0,26.6,18.0,0.0,0.0,0.0,100.0,Individual,0,2018,6,1996,A,36,4,22,1,762.0
52432,12000.0,12000.0,36 months,8.9,381.04,10+ years,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,MO,18.86,1.0,700.0,704.0,0.0,12.0,0.0,11879.0,31.5,25.0,0.0,0.0,0.0,96.0,Individual,0,2014,3,2002,A,36,10,12,1,702.0
78881,20500.0,20500.0,60 months,16.91,508.49,< 1 year,MORTGAGE,77000.0,Verified,Current,debt_consolidation,NH,22.69,0.0,685.0,689.0,0.0,14.0,0.0,24658.0,53.7,20.0,3.0,0.0,0.0,100.0,Individual,8,2018,6,2006,C,60,0,12,3,687.0
34539,5475.0,5475.0,60 months,14.33,128.34,10+ years,MORTGAGE,75000.0,Source Verified,Fully Paid,debt_consolidation,MN,16.8,0.0,715.0,719.0,1.0,11.0,0.0,16468.0,89.5,29.0,4.0,0.0,0.0,96.0,Individual,8,2012,9,1998,C,60,10,14,3,717.0
11895,21100.0,21100.0,60 months,10.64,454.99,6 years,MORTGAGE,60000.0,Verified,Fully Paid,credit_card,GA,15.6,0.0,725.0,729.0,0.0,15.0,0.0,29787.0,43.1,22.0,1.0,0.0,0.0,95.0,Individual,7,2013,4,1984,B,60,6,29,2,727.0
44196,13150.0,13150.0,60 months,20.49,351.99,7 years,RENT,30000.0,Verified,Fully Paid,debt_consolidation,GA,24.4,1.0,695.0,699.0,0.0,10.0,3.0,5755.0,54.3,16.0,2.0,3.0,0.0,93.7,Individual,1,2015,0,1997,E,60,7,18,5,697.0
15083,1500.0,1500.0,36 months,9.8,48.27,< 1 year,MORTGAGE,40000.0,Source Verified,Fully Paid,debt_consolidation,FL,3.78,0.0,705.0,709.0,0.0,4.0,0.0,1406.0,93.7,4.0,1.0,0.0,0.0,100.0,Individual,0,2016,9,2011,B,36,0,5,2,707.0
98376,14000.0,14000.0,60 months,20.89,377.89,< 1 year,RENT,80000.0,Not Verified,Current,moving,CA,25.78,0.0,705.0,709.0,0.0,17.0,0.0,32663.0,83.3,22.0,0.0,0.0,0.0,100.0,Individual,11,2018,6,2006,D,60,0,12,4,707.0
81258,10000.0,10000.0,60 months,21.45,273.08,1 year,RENT,45000.0,Source Verified,Current,debt_consolidation,SC,18.75,1.0,670.0,674.0,1.0,7.0,0.0,2394.0,55.7,11.0,0.0,0.0,1.0,81.8,Individual,8,2017,11,2005,D,60,1,12,4,672.0
65748,8400.0,8400.0,36 months,15.49,293.21,1 year,RENT,32000.0,Not Verified,Current,debt_consolidation,TX,22.58,0.0,675.0,679.0,0.0,7.0,0.0,5078.0,52.9,11.0,0.0,0.0,2.0,81.8,Individual,5,2018,9,2006,C,36,1,12,3,677.0
18070,15000.0,15000.0,36 months,13.56,509.47,1 year,RENT,40000.0,Not Verified,Current,debt_consolidation,WA,9.15,0.0,710.0,714.0,0.0,3.0,0.0,12152.0,62.3,13.0,0.0,0.0,0.0,100.0,Individual,10,2018,8,2007,C,36,1,11,3,712.0
29776,15000.0,15000.0,36 months,14.99,519.91,1 year,MORTGAGE,70000.0,Verified,Current,debt_consolidation,WA,18.16,0.0,735.0,739.0,2.0,14.0,0.0,4334.0,16.5,20.0,0.0,0.0,0.0,100.0,Individual,3,2017,5,2004,C,36,1,13,3,737.0
3935,14000.0,14000.0,36 months,6.97,432.09,4 years,MORTGAGE,75000.0,Source Verified,Fully Paid,credit_card,CA,8.45,0.0,670.0,674.0,0.0,6.0,2.0,9564.0,45.5,31.0,3.0,2.0,4.0,83.3,Individual,2,2016,2,1978,A,36,4,38,1,672.0
49790,6500.0,6500.0,36 months,13.67,221.12,9 years,MORTGAGE,30000.0,Source Verified,Fully Paid,debt_consolidation,IL,23.4,1.0,680.0,684.0,3.0,7.0,0.0,5960.0,54.2,34.0,2.0,0.0,1.0,91.2,Individual,2,2016,11,2004,C,36,9,12,3,682.0
25679,10000.0,10000.0,36 months,6.11,304.72,< 1 year,RENT,45000.0,Source Verified,Current,credit_card,NC,25.23,0.0,660.0,664.0,0.0,23.0,0.0,9953.0,55.0,24.0,0.0,0.0,0.0,95.8,Individual,9,2018,7,2011,A,36,0,7,1,662.0
38164,15000.0,15000.0,36 months,13.56,509.47,10+ years,MORTGAGE,65000.0,Source Verified,Current,debt_consolidation,OH,8.75,0.0,675.0,679.0,0.0,4.0,0.0,1990.0,71.1,14.0,1.0,0.0,3.0,78.6,Individual,6,2018,3,2002,C,36,10,16,3,677.0
18140,25000.0,25000.0,36 months,7.97,783.07,5 years,OWN,275000.0,Source Verified,In Grace Period,credit_card,CA,11.48,0.0,725.0,729.0,1.0,17.0,1.0,18903.0,28.5,32.0,0.0,1.0,0.0,100.0,Individual,0,2018,2,2004,A,36,5,14,1,727.0
85642,6000.0,6000.0,36 months,22.15,229.61,3 years,MORTGAGE,84000.0,Verified,Fully Paid,debt_consolidation,CA,16.21,0.0,685.0,689.0,2.0,12.0,0.0,21386.0,57.2,24.0,1.0,0.0,1.0,100.0,Individual,6,2014,11,1999,E,36,3,15,5,687.0
46727,30000.0,30000.0,36 months,13.99,1025.19,10+ years,MORTGAGE,111600.0,Source Verified,Charged Off,debt_consolidation,CA,26.27,1.0,660.0,664.0,0.0,16.0,0.0,24776.0,92.8,30.0,1.0,0.0,1.0,80.0,Individual,3,2015,3,1997,C,36,10,18,3,662.0
2689,11200.0,11200.0,36 months,7.84,350.15,10+ years,OWN,82000.0,Source Verified,Current,credit_card,FL,28.8,0.0,685.0,689.0,0.0,18.0,0.0,25641.0,62.7,30.0,1.0,0.0,0.0,100.0,Individual,7,2018,3,2004,A,36,10,14,1,687.0
73100,6000.0,6000.0,36 months,11.44,197.69,< 1 year,RENT,61000.0,Verified,Charged Off,debt_consolidation,TN,28.12,0.0,685.0,689.0,1.0,13.0,0.0,17011.0,75.9,25.0,0.0,0.0,0.0,100.0,Individual,11,2014,6,2001,B,36,0,13,2,687.0
97877,16000.0,16000.0,60 months,13.18,365.53,4 years,MORTGAGE,36000.0,Source Verified,Charged Off,credit_card,GA,20.93,0.0,710.0,714.0,1.0,11.0,0.0,20620.0,39.9,15.0,0.0,0.0,0.0,100.0,Individual,10,2015,2,2011,C,60,4,4,3,712.0
3630,20000.0,20000.0,60 months,16.02,486.58,3 years,RENT,82500.0,Source Verified,Late (31-120 days),debt_consolidation,CA,1.0,0.0,740.0,744.0,0.0,3.0,0.0,4310.0,70.7,4.0,0.0,0.0,0.0,100.0,Individual,11,2017,11,2000,C,60,3,17,3,742.0
71564,10800.0,10800.0,60 months,17.86,273.43,2 years,MORTGAGE,48000.0,Verified,Fully Paid,debt_consolidation,TX,27.13,0.0,725.0,729.0,0.0,24.0,0.0,17792.0,51.4,42.0,1.0,0.0,0.0,100.0,Individual,0,2015,5,2003,D,60,2,12,4,727.0
67708,35000.0,35000.0,60 months,21.49,956.55,9 years,RENT,100094.0,Source Verified,Current,debt_consolidation,CA,18.27,0.0,685.0,689.0,0.0,10.0,1.0,29239.0,61.6,13.0,0.0,1.0,0.0,100.0,Individual,11,2016,5,1998,D,60,9,18,4,687.0
87636,20000.0,20000.0,60 months,16.14,487.86,2 years,MORTGAGE,30000.0,Not Verified,Current,debt_consolidation,VA,1.36,0.0,745.0,749.0,0.0,2.0,0.0,1026.0,19.0,5.0,0.0,0.0,0.0,100.0,Joint App,6,2018,4,2011,C,60,2,7,3,747.0
90071,12000.0,12000.0,36 months,7.97,375.88,10+ years,MORTGAGE,130000.0,Not Verified,Current,credit_card,MD,14.49,0.0,680.0,684.0,0.0,12.0,0.0,17202.0,51.5,18.0,3.0,0.0,1.0,88.2,Individual,10,2017,0,2005,A,36,10,12,1,682.0
50195,6075.0,6075.0,36 months,5.32,182.95,10+ years,RENT,49185.0,Not Verified,Current,credit_card,VA,12.32,0.0,730.0,734.0,0.0,8.0,0.0,7486.0,22.5,13.0,0.0,0.0,0.0,92.3,Individual,0,2017,9,2002,A,36,10,15,1,732.0
74330,8325.0,8325.0,36 months,13.67,283.2,2 years,RENT,32682.0,Not Verified,Fully Paid,debt_consolidation,FL,18.65,1.0,660.0,664.0,0.0,8.0,0.0,7689.0,79.3,11.0,0.0,0.0,0.0,90.0,Individual,10,2013,7,2008,B,36,2,5,2,662.0
85965,14400.0,14400.0,60 months,18.94,373.07,10+ years,MORTGAGE,70000.0,Verified,Current,credit_card,NY,23.16,0.0,670.0,674.0,2.0,12.0,0.0,18261.0,80.1,37.0,3.0,0.0,0.0,100.0,Individual,8,2018,4,2006,D,60,10,12,4,672.0
15946,23000.0,23000.0,36 months,6.62,706.19,10+ years,MORTGAGE,103532.0,Verified,Fully Paid,debt_consolidation,CO,23.25,0.0,735.0,739.0,1.0,16.0,0.0,24497.0,35.9,49.0,4.0,0.0,0.0,98.0,Individual,10,2013,1,1996,A,36,10,17,1,737.0
60173,12000.0,12000.0,60 months,17.1,298.88,10+ years,RENT,80000.0,Verified,Fully Paid,credit_card,CA,21.23,0.0,680.0,684.0,0.0,12.0,0.0,13757.0,77.7,22.0,0.0,0.0,0.0,100.0,Individual,9,2013,9,2005,C,60,10,8,3,682.0
9345,21000.0,21000.0,36 months,21.85,800.38,10+ years,MORTGAGE,30000.0,Not Verified,Late (31-120 days),debt_consolidation,MI,12.72,0.0,705.0,709.0,1.0,8.0,0.0,8219.0,55.9,14.0,3.0,0.0,0.0,100.0,Joint App,5,2018,8,2004,D,36,10,14,4,707.0
11875,10000.0,10000.0,60 months,11.06,217.73,2 years,MORTGAGE,130000.0,Not Verified,Current,credit_card,CO,9.32,0.0,735.0,739.0,0.0,6.0,0.0,20403.0,58.5,25.0,5.0,0.0,0.0,100.0,Individual,7,2018,6,2004,B,60,2,14,2,737.0
70039,9000.0,9000.0,36 months,10.49,292.48,10+ years,RENT,98000.0,Source Verified,Late (31-120 days),debt_consolidation,CA,12.7,2.0,675.0,679.0,0.0,7.0,0.0,1561.0,26.9,19.0,0.0,0.0,0.0,84.2,Individual,9,2016,0,2003,B,36,10,13,2,677.0
26638,15000.0,15000.0,36 months,10.42,486.98,6 years,RENT,100000.0,Source Verified,Current,home_improvement,NY,35.14,0.0,720.0,724.0,3.0,16.0,1.0,19655.0,39.1,27.0,0.0,1.0,0.0,96.3,Individual,8,2017,2,2000,B,36,6,17,2,722.0
3907,30000.0,30000.0,60 months,10.9,650.78,9 years,RENT,117000.0,Not Verified,Current,credit_card,IL,10.22,0.0,730.0,734.0,1.0,20.0,0.0,23635.0,19.0,32.0,1.0,0.0,0.0,93.8,Individual,3,2018,8,2002,B,60,9,16,2,732.0
22563,2200.0,2200.0,36 months,10.15,71.15,10+ years,MORTGAGE,32000.0,Not Verified,Charged Off,debt_consolidation,TX,37.92,1.0,690.0,694.0,0.0,8.0,0.0,1933.0,18.8,15.0,0.0,0.0,0.0,93.3,Individual,9,2014,10,1998,B,36,10,16,2,692.0
49724,14900.0,14900.0,60 months,16.99,370.23,4 years,MORTGAGE,42000.0,Source Verified,Fully Paid,debt_consolidation,NY,25.66,0.0,685.0,689.0,2.0,13.0,1.0,6162.0,24.1,47.0,5.0,1.0,1.0,97.6,Individual,3,2015,1,1995,D,60,4,20,4,687.0
56684,35000.0,35000.0,60 months,23.63,999.38,9 years,OTHER,91000.0,Verified,Fully Paid,credit_card,FL,18.91,1.0,675.0,679.0,0.0,11.0,0.0,16307.0,90.1,15.0,1.0,0.0,0.0,92.0,Individual,10,2012,2,1999,F,60,9,13,6,677.0
55165,8500.0,8500.0,36 months,8.19,267.11,6 years,RENT,102500.0,Verified,Current,debt_consolidation,NY,11.22,0.0,680.0,684.0,0.0,8.0,0.0,11546.0,46.2,21.0,0.0,0.0,0.0,95.2,Individual,11,2018,4,2006,A,36,6,12,1,682.0
99972,18375.0,18375.0,36 months,10.49,597.15,10+ years,RENT,68246.64,Not Verified,Fully Paid,debt_consolidation,TX,11.29,0.0,690.0,694.0,0.0,11.0,0.0,14417.0,50.8,36.0,6.0,0.0,0.0,100.0,Individual,0,2015,11,2001,B,36,10,14,2,692.0
13598,35000.0,35000.0,60 months,18.25,893.54,2 years,MORTGAGE,85000.0,Verified,Fully Paid,debt_consolidation,VA,26.15,0.0,685.0,689.0,3.0,15.0,0.0,22557.0,45.2,40.0,3.0,0.0,0.0,97.5,Individual,11,2013,11,1985,D,60,2,28,4,687.0
36940,15000.0,15000.0,36 months,21.45,568.6,< 1 year,RENT,70000.0,Verified,Fully Paid,other,TX,18.15,0.0,690.0,694.0,2.0,8.0,0.0,25301.0,64.7,9.0,0.0,0.0,0.0,100.0,Joint App,0,2018,4,2013,D,36,0,5,4,692.0
92608,15000.0,15000.0,60 months,20.39,400.68,7 years,OWN,70000.0,Not Verified,Current,debt_consolidation,MI,22.87,0.0,725.0,729.0,1.0,8.0,0.0,181.0,1.3,13.0,2.0,0.0,1.0,76.9,Individual,4,2018,7,2007,D,60,7,11,4,727.0
53200,12000.0,12000.0,60 months,14.49,282.28,9 years,MORTGAGE,63000.0,Source Verified,Current,debt_consolidation,MI,13.73,0.0,710.0,714.0,0.0,9.0,2.0,12137.0,61.0,37.0,1.0,0.0,0.0,100.0,Individual,8,2016,7,2003,C,60,9,13,3,712.0
99355,9000.0,9000.0,36 months,7.62,280.46,10+ years,MORTGAGE,60000.0,Not Verified,Fully Paid,debt_consolidation,TN,13.24,0.0,730.0,734.0,0.0,13.0,0.0,15847.0,44.4,24.0,1.0,0.0,0.0,100.0,Individual,11,2013,5,1994,A,36,10,19,1,732.0
91522,12000.0,12000.0,36 months,16.02,422.01,8 years,OWN,48000.0,Not Verified,Current,home_improvement,CT,21.8,0.0,745.0,749.0,0.0,5.0,0.0,6953.0,22.8,6.0,0.0,0.0,0.0,100.0,Individual,5,2017,10,2011,C,36,8,6,3,747.0
83063,20000.0,20000.0,60 months,21.15,542.76,10+ years,MORTGAGE,74000.0,Verified,Fully Paid,home_improvement,WA,16.31,0.0,675.0,679.0,0.0,15.0,1.0,14000.0,84.8,41.0,5.0,1.0,0.0,87.0,Individual,6,2013,6,1991,E,60,10,22,5,677.0
103,29250.0,29250.0,60 months,18.24,746.59,10+ years,OWN,120000.0,Verified,Fully Paid,debt_consolidation,MN,26.03,0.0,685.0,689.0,1.0,20.0,0.0,47583.0,72.4,40.0,2.0,0.0,0.0,97.5,Individual,6,2014,8,1993,D,60,10,21,4,687.0
30937,10000.0,10000.0,36 months,12.62,335.12,10+ years,RENT,51000.0,Source Verified,Fully Paid,debt_consolidation,NY,25.76,0.0,715.0,719.0,0.0,12.0,0.0,9590.0,46.3,27.0,0.0,0.0,0.0,96.3,Individual,4,2017,8,1996,C,36,10,21,3,717.0
8556,15475.0,15475.0,36 months,7.26,479.67,3 years,RENT,123500.0,Source Verified,Fully Paid,debt_consolidation,NY,8.77,0.0,700.0,704.0,0.0,13.0,0.0,14779.0,34.4,18.0,0.0,0.0,0.0,100.0,Individual,8,2015,7,2007,A,36,3,8,1,702.0
41372,16500.0,16500.0,36 months,11.05,540.58,10+ years,RENT,90000.0,Not Verified,Fully Paid,debt_consolidation,NY,25.18,0.0,710.0,714.0,1.0,22.0,0.0,11884.0,27.1,44.0,0.0,0.0,3.0,72.7,Individual,4,2018,10,1993,B,36,10,25,2,712.0
61246,9500.0,9500.0,36 months,10.42,308.42,10+ years,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,NY,7.52,0.0,695.0,699.0,0.0,11.0,2.0,8023.0,29.6,15.0,0.0,0.0,0.0,78.6,Individual,6,2017,9,2006,B,36,10,11,2,697.0
81975,5000.0,5000.0,36 months,16.91,178.04,8 years,MORTGAGE,35000.0,Verified,Fully Paid,small_business,TX,0.82,0.0,745.0,749.0,0.0,5.0,0.0,24.0,0.4,13.0,1.0,0.0,0.0,92.3,Individual,6,2018,6,2003,C,36,8,15,3,747.0
8104,40000.0,40000.0,60 months,12.62,902.37,< 1 year,MORTGAGE,140000.0,Verified,Fully Paid,home_improvement,CA,7.75,1.0,680.0,684.0,0.0,5.0,0.0,6845.0,53.5,12.0,2.0,0.0,1.0,75.0,Individual,8,2017,9,1995,C,60,0,22,3,682.0
47611,25000.0,25000.0,60 months,9.17,521.03,10+ years,MORTGAGE,55000.0,Source Verified,Current,major_purchase,SC,3.49,0.0,785.0,789.0,1.0,9.0,0.0,7473.0,16.9,21.0,6.0,0.0,0.0,100.0,Individual,9,2014,11,1990,B,60,10,24,2,787.0
558,8000.0,8000.0,36 months,12.79,268.75,< 1 year,MORTGAGE,52000.0,Not Verified,Current,home_improvement,CA,29.82,0.0,735.0,739.0,0.0,15.0,0.0,28172.0,52.2,22.0,1.0,0.0,0.0,100.0,Individual,5,2016,4,1986,C,36,0,30,3,737.0
59145,14000.0,14000.0,36 months,12.79,470.31,3 years,MORTGAGE,200000.0,Source Verified,Current,debt_consolidation,CT,15.2,0.0,670.0,674.0,2.0,37.0,1.0,39514.0,58.3,72.0,1.0,0.0,0.0,97.2,Individual,6,2016,5,1999,C,36,3,17,3,672.0
77847,24725.0,24725.0,36 months,13.59,840.13,10+ years,MORTGAGE,58000.0,Verified,Current,debt_consolidation,TX,23.68,0.0,675.0,679.0,0.0,28.0,0.0,23527.0,36.5,42.0,2.0,0.0,0.0,100.0,Individual,9,2017,8,1990,C,36,10,27,3,677.0
32981,15000.0,15000.0,36 months,7.39,465.84,9 years,MORTGAGE,55000.0,Not Verified,Fully Paid,credit_card,TN,22.85,0.0,665.0,669.0,0.0,14.0,0.0,55534.0,58.1,19.0,0.0,0.0,0.0,94.7,Individual,2,2016,10,2000,A,36,9,16,1,667.0
24799,12500.0,12500.0,36 months,9.17,398.49,< 1 year,MORTGAGE,108000.0,Not Verified,Fully Paid,debt_consolidation,GA,14.01,2.0,715.0,719.0,1.0,8.0,0.0,7088.0,70.9,30.0,7.0,0.0,0.0,93.1,Individual,5,2015,9,2001,B,36,0,14,2,717.0
96166,30000.0,30000.0,36 months,7.35,931.13,2 years,MORTGAGE,65000.0,Source Verified,Current,debt_consolidation,CA,9.73,0.0,730.0,734.0,0.0,7.0,0.0,20623.0,70.9,15.0,1.0,0.0,0.0,100.0,Individual,0,2018,11,1993,A,36,2,25,1,732.0
63119,25000.0,25000.0,36 months,6.49,766.12,10+ years,RENT,101000.0,Source Verified,Fully Paid,credit_card,CA,18.47,0.0,680.0,684.0,1.0,13.0,0.0,37621.0,60.1,28.0,0.0,0.0,0.0,100.0,Individual,0,2016,10,1992,A,36,10,24,1,682.0
9280,10000.0,10000.0,36 months,11.99,332.1,< 1 year,OWN,50000.0,Source Verified,Current,debt_consolidation,AL,10.44,0.0,670.0,674.0,0.0,6.0,0.0,14198.0,76.3,10.0,0.0,0.0,0.0,100.0,Individual,0,2018,2,2012,B,36,0,6,2,672.0
5712,30000.0,30000.0,60 months,24.24,867.23,10+ years,MORTGAGE,74000.0,Verified,Charged Off,credit_card,NJ,28.79,0.0,665.0,669.0,1.0,19.0,0.0,22357.0,95.1,39.0,0.0,0.0,5.0,91.7,Individual,0,2016,9,1989,F,60,10,27,6,667.0
61502,10000.0,10000.0,36 months,10.75,326.21,9 years,OWN,79000.0,Source Verified,Fully Paid,debt_consolidation,AL,11.79,1.0,665.0,669.0,0.0,9.0,2.0,9725.0,53.1,11.0,0.0,0.0,0.0,90.9,Individual,1,2016,6,2006,B,36,9,10,2,667.0
24554,8000.0,8000.0,36 months,13.33,270.83,5 years,RENT,50000.0,Source Verified,Fully Paid,debt_consolidation,CA,10.11,0.0,720.0,724.0,1.0,25.0,1.0,4147.0,6.4,34.0,0.0,1.0,0.0,100.0,Individual,7,2015,8,2005,C,36,5,10,3,722.0
82998,9375.0,9375.0,36 months,14.85,324.3,3 years,RENT,80000.0,Verified,Fully Paid,credit_card,NY,9.74,0.0,710.0,714.0,1.0,5.0,0.0,7823.0,85.0,13.0,1.0,0.0,0.0,100.0,Individual,11,2015,2,2005,C,36,3,10,3,712.0
24162,35000.0,35000.0,60 months,23.7,1000.8,5 years,MORTGAGE,137000.0,Verified,Charged Off,debt_consolidation,CA,13.98,0.0,685.0,689.0,0.0,10.0,0.0,50914.0,79.4,30.0,6.0,0.0,1.0,93.1,Individual,1,2014,3,1975,F,60,5,39,6,687.0
29487,15000.0,15000.0,36 months,12.99,505.34,10+ years,RENT,60000.0,Source Verified,Fully Paid,debt_consolidation,CA,16.32,0.0,690.0,694.0,0.0,6.0,0.0,11513.0,42.0,22.0,0.0,0.0,1.0,81.8,Individual,9,2014,8,1986,C,36,10,28,3,692.0
97751,12000.0,12000.0,36 months,14.99,415.93,7 years,RENT,48000.0,Verified,Fully Paid,debt_consolidation,OK,24.65,0.0,670.0,674.0,0.0,7.0,0.0,2074.0,98.8,65.0,0.0,0.0,0.0,100.0,Individual,10,2014,11,2003,C,36,7,11,3,672.0
72053,9000.0,9000.0,36 months,11.05,294.87,1 year,MORTGAGE,140000.0,Not Verified,Current,debt_consolidation,CO,10.59,0.0,695.0,699.0,0.0,8.0,0.0,9024.0,41.8,35.0,4.0,0.0,0.0,97.1,Individual,4,2018,1,2003,B,36,1,15,2,697.0
11880,16000.0,16000.0,36 months,11.53,527.85,1 year,RENT,130000.0,Source Verified,Fully Paid,credit_card,CA,16.73,0.0,660.0,664.0,0.0,17.0,0.0,24712.0,54.7,22.0,1.0,0.0,0.0,100.0,Individual,8,2015,4,2006,B,36,1,9,2,662.0
86677,17600.0,17600.0,60 months,13.49,404.89,10+ years,RENT,80000.0,Not Verified,Fully Paid,debt_consolidation,CO,27.12,0.0,685.0,689.0,0.0,10.0,0.0,41938.0,59.6,27.0,3.0,0.0,0.0,100.0,Individual,0,2017,1,2000,C,60,10,17,3,687.0
22025,14400.0,14400.0,60 months,10.47,309.3,3 years,RENT,45000.0,Not Verified,Current,debt_consolidation,CA,11.6,0.0,715.0,719.0,0.0,6.0,0.0,9796.0,37.1,12.0,0.0,0.0,0.0,100.0,Individual,8,2018,10,2007,B,60,3,11,2,717.0
63121,19200.0,19200.0,36 months,7.97,601.4,10+ years,MORTGAGE,146000.0,Source Verified,Current,debt_consolidation,TX,29.98,0.0,720.0,724.0,0.0,18.0,0.0,31641.0,49.9,39.0,3.0,0.0,0.0,100.0,Individual,0,2018,10,1988,A,36,10,30,1,722.0
32769,17500.0,17500.0,60 months,14.65,413.12,10+ years,MORTGAGE,74100.0,Verified,Fully Paid,credit_card,CA,25.46,0.0,720.0,724.0,0.0,11.0,0.0,37726.0,83.8,21.0,4.0,0.0,0.0,100.0,Individual,9,2015,3,1996,C,60,10,19,3,722.0
91569,18000.0,18000.0,60 months,13.67,415.76,10+ years,MORTGAGE,85000.0,Source Verified,Fully Paid,debt_consolidation,OK,5.9,0.0,700.0,704.0,0.0,7.0,0.0,9903.0,40.8,21.0,4.0,0.0,0.0,95.2,Individual,5,2016,8,2002,C,60,10,14,3,702.0
94204,40000.0,40000.0,36 months,11.55,1320.0,10+ years,MORTGAGE,88000.0,Source Verified,Fully Paid,debt_consolidation,CA,22.42,0.0,735.0,739.0,1.0,23.0,0.0,28305.0,32.6,59.0,6.0,0.0,0.0,100.0,Individual,7,2018,9,2001,B,36,10,17,2,737.0
21329,25000.0,25000.0,60 months,19.99,662.21,< 1 year,MORTGAGE,83000.0,Not Verified,Fully Paid,debt_consolidation,PA,21.2,0.0,670.0,674.0,1.0,20.0,0.0,23276.0,86.2,41.0,4.0,0.0,0.0,100.0,Individual,7,2015,4,2001,E,60,0,14,5,672.0
48388,6700.0,6700.0,36 months,6.89,206.54,10+ years,MORTGAGE,111000.0,Source Verified,Fully Paid,debt_consolidation,CT,12.22,0.0,700.0,704.0,0.0,10.0,0.0,15199.0,75.2,31.0,6.0,0.0,0.0,90.3,Individual,8,2015,7,1989,A,36,10,26,1,702.0
43212,2000.0,2000.0,36 months,18.75,73.06,10+ years,MORTGAGE,74000.0,Source Verified,Fully Paid,debt_consolidation,FL,22.09,1.0,675.0,679.0,3.0,8.0,0.0,13514.0,79.5,19.0,1.0,0.0,0.0,94.0,Individual,5,2013,9,1999,D,36,10,14,4,677.0
73575,24000.0,24000.0,60 months,21.45,655.38,4 years,MORTGAGE,140000.0,Not Verified,Fully Paid,debt_consolidation,MS,19.34,0.0,695.0,699.0,1.0,12.0,0.0,19802.0,49.9,44.0,1.0,0.0,0.0,95.5,Individual,4,2017,4,2004,D,60,4,13,4,697.0
85665,5000.0,5000.0,36 months,14.49,172.09,10+ years,RENT,60000.0,Verified,Fully Paid,debt_consolidation,NE,26.64,0.0,705.0,709.0,0.0,10.0,0.0,40261.0,85.7,20.0,0.0,0.0,0.0,100.0,Individual,8,2016,8,1995,C,36,10,21,3,707.0
6585,15000.0,15000.0,36 months,10.99,491.01,1 year,OWN,39600.0,Verified,Charged Off,debt_consolidation,CA,6.09,0.0,700.0,704.0,0.0,3.0,0.0,6510.0,61.4,15.0,0.0,0.0,0.0,100.0,Individual,7,2016,5,2008,B,36,1,8,2,702.0
94189,13000.0,13000.0,36 months,6.24,396.91,2 years,MORTGAGE,60000.0,Not Verified,Fully Paid,debt_consolidation,GA,19.78,0.0,750.0,754.0,0.0,5.0,0.0,12896.0,81.6,13.0,3.0,0.0,0.0,100.0,Individual,10,2015,2,2004,A,36,2,11,1,752.0
81076,22000.0,22000.0,60 months,8.39,450.2,1 year,RENT,50000.0,Not Verified,Current,credit_card,WV,18.87,0.0,725.0,729.0,0.0,12.0,0.0,32098.0,68.3,29.0,1.0,0.0,0.0,100.0,Individual,3,2016,7,1999,B,60,1,17,2,727.0
55012,3000.0,3000.0,36 months,17.47,107.67,3 years,MORTGAGE,60000.0,Source Verified,Current,major_purchase,KY,18.72,0.0,745.0,749.0,1.0,8.0,0.0,4782.0,37.1,21.0,1.0,0.0,0.0,100.0,Joint App,5,2018,2,2006,D,36,3,12,4,747.0
